,city,city_development_Index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
11529,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,11,8.0,Pvt Ltd,2,174,0
11530,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2.0,Pvt Ltd,never,202,0
11531,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,14,2.0,Pvt Ltd,1,112,1
11532,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,2,,Other,never,18,0
11533,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,Other,1,53,0
11534,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1.0,Other,1,53,0
11535,city_114,0.9259999999999999,Other,No relevent experience,Part time course,UH,,4,8.0,Pvt Ltd,2,5,0
11536,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,3.0,Pvt Ltd,>4,7,0
11537,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,4.0,Funded Startup,1,182,0
11538,city_75,0.9390000000000001,Other,Has relevent experience,no_enrollment,UH,,10,8.0,Pvt Ltd,2,33,0
11539,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2.0,Other,1,56,0
11540,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,1,56,0
11541,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,20,,Other,4,58,1
11542,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,2,1.0,Public Sector,1,138,0
11543,city_70,0.698,Female,No relevent experience,Full time course,UH,,0,,Pvt Ltd,never,37,1
11544,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Masters,STEM,18,,Other,1,170,1
11545,city_100,0.887,Other,No relevent experience,no_enrollment,UH,,2,,Other,never,214,0
11546,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,UH,,16,4.0,Pvt Ltd,>4,63,0
11547,city_16,0.91,Male,Has relevent experience,no_enrollment,UH,,6,,Other,1,36,0
11548,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17,,Other,1,117,1
11549,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,,Other,1,13,0
11550,city_50,0.8959999999999999,Other,Has relevent experience,no_enrollment,UH,,3,2.0,Funded Startup,1,28,0
11551,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Other,1,68,0
11552,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,4.0,Funded Startup,1,26,0
11553,city_26,0.698,Male,Has relevent experience,no_enrollment,UH,,4,4.0,Pvt Ltd,2,45,1
11554,city_136,0.897,Other,No relevent experience,Full time course,Masters,STEM,1,,Public Sector,never,61,1
11555,city_11,0.55,Other,No relevent experience,Full time course,Graduate,STEM,2,,Other,1,144,1
11556,city_36,0.893,Other,No relevent experience,no_enrollment,UH,,7,,Other,never,44,0
11557,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Other,>4,42,1
11558,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,11,3.0,Pvt Ltd,2,8,0
11559,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,58,0
11560,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4.0,Funded Startup,1,9,1
11561,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,4.0,Pvt Ltd,1,37,0
11562,city_11,0.55,Male,No relevent experience,Full time course,UH,,5,,Other,never,4,1
11563,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,30,6.0,Pvt Ltd,1,149,0
11564,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,3.0,Pvt Ltd,>4,31,0
11565,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,30,2.0,Early Stage Startup,4,210,0
11566,city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,14,,Other,4,36,0
11567,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1.0,Pvt Ltd,1,80,0
11568,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,8,8.0,Pvt Ltd,1,36,1
11569,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2.0,Pvt Ltd,1,25,0
11570,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,8.0,Pvt Ltd,1,64,0
11571,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,Other,1,32,0
11572,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,1,23,0
11573,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,Other,1,112,1
11574,city_175,0.7759999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,4.0,Pvt Ltd,1,41,0
11575,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,49,0
11576,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,3.0,Pvt Ltd,4,26,0
11577,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,>4,30,0
11578,city_57,0.866,Male,No relevent experience,Full time course,UH,,4,,Other,never,122,0
11579,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Early Stage Startup,4,212,0
11580,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,3.0,Pvt Ltd,>4,192,0
11581,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,UH,,8,,Other,never,56,0
11582,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,6,8.0,Public Sector,1,42,0
11583,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,3.0,Pvt Ltd,1,11,0
11584,city_26,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,1,50,0
11585,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,3.0,Pvt Ltd,2,24,0
11586,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,4.0,Pvt Ltd,2,76,0
11587,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Masters,Other,19,3.0,Pvt Ltd,2,4,0
11588,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,14,3.0,Funded Startup,1,52,0
11589,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,>4,20,0
11590,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,3.0,Pvt Ltd,1,196,1
11591,city_11,0.55,Other,Has relevent experience,Part time course,Graduate,STEM,6,,Other,2,16,1
11592,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3.0,Pvt Ltd,1,46,0
11593,city_78,0.579,Male,No relevent experience,Full time course,Graduate,Humanities,0,,Other,>4,18,0
11594,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,4.0,Pvt Ltd,1,163,0
11595,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Masters,STEM,30,6.0,NGO,1,20,0
11596,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,1,3.0,Pvt Ltd,1,35,0
11597,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2.0,Pvt Ltd,2,66,1
11598,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,30,8.0,Pvt Ltd,>4,51,0
11599,city_67,0.855,Male,No relevent experience,no_enrollment,UH,,3,,Other,0,65,0
11600,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,7.0,Pvt Ltd,2,10,0
11601,city_136,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,5,4.0,Funded Startup,never,15,1
11602,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1.0,Funded Startup,4,50,1
11603,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,3.0,Pvt Ltd,1,194,0
11604,city_103,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,3,3.0,Pvt Ltd,2,7,0
11605,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,6.0,Pvt Ltd,1,29,1
11606,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3.0,Pvt Ltd,1,21,0
11607,city_67,0.855,Male,Has relevent experience,Part time course,Masters,STEM,20,,Other,2,308,0
11608,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5.0,Pvt Ltd,1,72,0
11609,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,1,21,0
11610,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,30,6.0,NGO,>4,73,0
11611,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,30,7.0,Pvt Ltd,>4,51,1
11612,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,>4,8,0
11613,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,16,3.0,Early Stage Startup,1,73,0
11614,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,6.0,Pvt Ltd,1,16,0
11615,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,3,,Other,1,13,1
11616,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,14,3.0,Funded Startup,1,4,0
11617,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,4.0,Funded Startup,1,16,0
11618,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Other,>4,113,0
11619,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,7.0,Pvt Ltd,1,8,0
11620,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,9,4.0,Pvt Ltd,>4,25,0
11621,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,8.0,Pvt Ltd,1,70,0
11622,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,2.0,Public Sector,1,51,1
11623,city_103,0.92,Male,Has relevent experience,no_enrollment,UH,,18,8.0,Pvt Ltd,2,25,0
11624,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,2,90,1
11625,city_105,0.794,Other,Has relevent experience,no_enrollment,Masters,Business Degree,18,,Other,1,50,0
11626,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5.0,Public Sector,2,130,0
11627,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,9,6.0,Pvt Ltd,1,41,0
11628,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,8,4.0,Pvt Ltd,1,104,0
11629,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,,Other,1,11,0
11630,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,Other,1,25,1
11631,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,16,1.0,Pvt Ltd,>4,36,0
11632,city_165,0.903,Other,No relevent experience,no_enrollment,Graduate,Business Degree,4,8.0,Pvt Ltd,1,200,0
11633,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3.0,Pvt Ltd,>4,17,0
11634,city_89,0.925,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,,Other,1,11,1
11635,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2.0,Early Stage Startup,1,6,1
11636,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1.0,Other,1,5,0
11637,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,5.0,Funded Startup,2,23,0
11638,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,Pvt Ltd,4,9,0
11639,city_114,0.9259999999999999,Male,No relevent experience,Full time course,UH,,11,,Other,1,48,0
11640,city_104,0.924,Other,No relevent experience,Full time course,Graduate,STEM,4,,Other,0,43,1
11641,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,>4,30,0
11642,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Pvt Ltd,1,77,0
11643,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,2.0,Funded Startup,1,157,0
11644,city_99,0.915,Male,No relevent experience,Full time course,UH,,7,,Other,never,138,1
11645,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,7.0,Pvt Ltd,>4,11,0
11646,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,3.0,Pvt Ltd,4,56,0
11647,city_11,0.55,Other,Has relevent experience,no_enrollment,Masters,STEM,9,4.0,Pvt Ltd,>4,18,0
11648,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,never,110,1
11649,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,3,55,0
11650,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,3.0,Pvt Ltd,2,25,0
11651,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Other,3,57,0
11652,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,17,,Other,3,10,1
11653,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,3.0,Pvt Ltd,3,51,1
11654,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,4.0,Pvt Ltd,>4,109,0
11655,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,8.0,Pvt Ltd,>4,51,1
11656,city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,3,1.0,Pvt Ltd,1,129,1
11657,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,30,8.0,Pvt Ltd,>4,70,0
11658,city_67,0.855,Male,No relevent experience,Full time course,UH,,8,2.0,Pvt Ltd,1,18,0
11659,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Early Stage Startup,>4,25,0
11660,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,9,2.0,Pvt Ltd,1,28,1
11661,city_41,0.8270000000000001,Other,No relevent experience,Part time course,Graduate,STEM,2,2.0,Pvt Ltd,1,246,0
11662,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,14,6.0,NGO,1,55,0
11663,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,2.0,Pvt Ltd,4,22,1
11664,city_1,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,10,3.0,Pvt Ltd,1,67,0
11665,city_16,0.91,Other,No relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,2,68,0
11666,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,3.0,Other,1,53,0
11667,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,>4,104,0
11668,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Other,2,102,1
11669,city_102,0.804,Other,Has relevent experience,no_enrollment,Graduate,STEM,0,3.0,Pvt Ltd,2,11,1
11670,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,30,4.0,Public Sector,>4,38,0
11671,city_71,0.884,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,53,0
11672,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,5.0,Funded Startup,2,3,1
11673,city_142,0.727,Male,No relevent experience,Part time course,Masters,STEM,5,5.0,Public Sector,1,17,0
11674,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,,Other,2,70,0
11675,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,14,4.0,Pvt Ltd,1,136,0
11676,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,3.0,Pvt Ltd,1,30,0
11677,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,Other,1,32,0
11678,city_21,0.624,Male,No relevent experience,no_enrollment,UH,,1,,Pvt Ltd,never,56,1
11679,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,1.0,Early Stage Startup,0,8,0
11680,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2.0,Other,3,6,0
11681,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,3.0,Pvt Ltd,1,133,0
11682,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,Humanities,9,,Other,1,44,0
11683,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Funded Startup,1,26,0
11684,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,4.0,Public Sector,1,12,0
11685,city_104,0.924,Male,No relevent experience,Full time course,UH,,4,3.0,Pvt Ltd,2,13,0
11686,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,2,6,0
11687,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,10,8.0,Pvt Ltd,1,135,1
11688,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,>4,23,0
11689,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,UH,,3,1.0,Early Stage Startup,1,9,0
11690,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,7.0,Pvt Ltd,1,18,1
11691,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,4.0,Pvt Ltd,2,17,0
11692,city_103,0.92,Other,No relevent experience,no_enrollment,UH,,6,,Other,1,78,0
11693,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,3.0,Pvt Ltd,1,127,0
11694,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3.0,Pvt Ltd,1,26,0
11695,city_16,0.91,Other,Has relevent experience,no_enrollment,UH,,19,4.0,Pvt Ltd,1,17,1
11696,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,17,8.0,Pvt Ltd,3,12,0
11697,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,90,0
11698,city_23,0.899,Male,Has relevent experience,no_enrollment,UH,,2,3.0,Funded Startup,1,4,0
11699,city_114,0.9259999999999999,Other,No relevent experience,no_enrollment,UH,,0,,Other,0,57,1
11700,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,7.0,Other,>4,80,0
11701,city_50,0.8959999999999999,Male,No relevent experience,Full time course,UH,,4,,Other,never,188,0
11702,city_149,0.6890000000000001,Other,Has relevent experience,Full time course,Graduate,STEM,1,,Other,1,18,1
11703,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,2.0,Early Stage Startup,1,101,0
11704,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,4,18,0
11705,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,4.0,Pvt Ltd,3,80,0
11706,city_128,0.527,Other,No relevent experience,Full time course,Graduate,STEM,0,3.0,Pvt Ltd,1,18,0
11707,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,6,,Other,1,33,1
11708,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,101,0
11709,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,3,,Other,2,3,1
11710,city_103,0.92,Female,No relevent experience,no_enrollment,UH,,0,,Other,never,182,0
11711,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,UH,,7,4.0,Pvt Ltd,>4,288,0
11712,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,0,8.0,Pvt Ltd,1,52,0
11713,city_94,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,,Other,1,92,1
11714,city_114,0.9259999999999999,Other,Has relevent experience,Part time course,Graduate,STEM,9,1.0,Funded Startup,1,67,0
11715,city_143,0.74,Other,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,17,1
11716,city_104,0.924,Male,Has relevent experience,no_enrollment,UH,,30,4.0,Other,>4,6,0
11717,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,2.0,Pvt Ltd,1,37,1
11718,city_118,0.722,Male,No relevent experience,Part time course,Graduate,STEM,3,4.0,Pvt Ltd,1,55,0
11719,city_93,0.865,Other,Has relevent experience,Full time course,Graduate,STEM,4,8.0,Pvt Ltd,1,121,0
